mol_i, mol_j, min_mean_dissimilarity
91, 16, 0.002484246923614002
91, 17, 0.002429506273147063
91, 18, 0.001867708524880779
91, 19, 0.00125569102445754
91, 20, 0.0007122523445368804
91, 21, 0.0006633880827010217
91, 22, 0.0006709952844195156
91, 23, 0.0008514450432992128
91, 24, 0.0005829677362239087
91, 25, 0.0006409734023405891
91, 26, 0.0009914366363479293
91, 27, 0.0008700728652441435
91, 28, 0.0005552391550097623
91, 29, 0.00043589732383762667
91, 30, 0.0005620113147413378
91, 31, 0.0010093036045456122
91, 32, 0.0006049840455125623
91, 33, 0.0006380366993173809
91, 34, 0.0006414672872992924
91, 35, 0.0004368621440433914
91, 36, 0.0005831251416345111
91, 37, 0.0005671338104546839
91, 38, 0.0006124357055049985
91, 39, 0.0010141072607929584
91, 40, 0.0012010814002868177
91, 41, 0.0010150280338961015
91, 42, 0.0006899676558837753
91, 43, 0.00093913216045815
91, 44, 0.0007593769100799043
91, 45, 0.0005901583703069378
91, 46, 0.00029465526891474134
91, 47, 0.00022785919967382645
91, 48, 0.00020453884478552743
91, 49, 0.00025841433959288023
91, 50, 0.00037776256414745354
91, 51, 0.0004931733055341712
91, 52, 0.0006003948076926818
91, 53, 0.0006946823428842282
91, 54, 0.0007655912600045814
91, 55, 0.0010274208186407132
91, 56, 0.0006515989028604932
91, 57, 0.000756051563133669
91, 58, 0.00033875002829441945
91, 59, 0.0003701525836597635
91, 60, 0.00040827477901480934
91, 61, 0.0004070777336826934
91, 62, 0.000466261402925639
91, 63, 0.0005698957886608054
91, 64, 0.001453530711888241
91, 65, 0.007033041291451517
91, 66, 0.0008398529214240461
91, 67, 0.0006831514897728757
91, 68, 0.0003821440170567642
91, 69, 0.00031897465739469475
91, 70, 0.0003409384238941728
91, 71, 0.0004085817810827009
91, 72, 0.0005052767399362782
91, 73, 0.0006197642879566795
91, 74, 0.0007955989446551837
91, 75, 0.0008780745833675333
91, 76, 0.0011609298226495956
91, 77, 0.0007853726872290264
91, 78, 0.0004718676323658017
91, 79, 0.00026880236624160286
91, 80, 0.00019654343910650854
91, 81, 0.00022223676726656084
91, 82, 0.0003027170784575091
91, 83, 0.00040234328818221756
91, 84, 0.0006083413517319865
91, 85, 0.0008365242646618028
91, 86, 0.0008804574487437664
91, 87, 0.0009264532409554135
91, 88, 0.00044422981266339364
91, 89, 0.0002760394361209392
91, 90, 0.00014789036672940706
91, 91, 4.132220226183318e-17
91, 92, 2.2771049556876776e-05
91, 93, 8.237104046052137e-05
91, 94, 0.00015385596224907293
91, 95, 0.0002321542164896603
91, 96, 0.0004111639109614675
91, 97, 0.0004930758000372842
91, 98, 0.0008271225343439928
91, 99, 0.0007749681951961195
91, 100, 0.0005535846221832355
91, 101, 0.0003024387717089206
91, 102, 0.0002097003030728242
91, 103, 0.00021679881681648726
91, 104, 0.00028207921642901747
91, 105, 0.0003762525722206103
91, 106, 0.0005420539149980485
91, 107, 0.0007083097536312608
91, 108, 0.0007457413970336608
91, 109, 0.0012604984503742165
92, 0, 0.0011168030904219978
92, 1, 0.001122162137616782
92, 2, 0.0009360951418730805
92, 3, 0.0009380947708763738
92, 4, 0.0010703849683796655
92, 5, 0.0013534907774287392
92, 6, 0.0016084499192022532
92, 7, 0.001517901479035148
92, 8, 0.001158143574050988
92, 9, 0.0009200211140521729
92, 10, 0.002011418415164525
92, 11, 0.0006447110019351587
92, 12, 0.0010229949665639952
92, 13, 0.001168657241255354
92, 14, 0.0019718671113448244
92, 15, 0.0023018047682726583
92, 16, 0.002471665946626363
92, 17, 0.0023972925917237742
92, 18, 0.0017947355036835953
92, 19, 0.0011339030674145183
92, 20, 0.0005453792209553746
92, 21, 0.0004885770861904922
92, 22, 0.0006817976929493994
92, 23, 0.0009242313322602228
92, 24, 0.00058952562541319
92, 25, 0.000638360621040071
92, 26, 0.001036027969702635
92, 27, 0.0008676928880825721
92, 28, 0.00048651634475550327
92, 29, 0.0003171132469340968
92, 30, 0.0004072151488856264
92, 31, 0.0008793066833338285
92, 32, 0.0004456081641356348
92, 33, 0.0006487507235447004
92, 34, 0.0006511271063864633
92, 35, 0.0004368405674095044
92, 36, 0.0005850200785060995
92, 37, 0.0005710925188497335
92, 38, 0.0006134928833723042
92, 39, 0.0010106356323699532
92, 40, 0.001203886304743494
92, 41, 0.0009385855762190558
92, 42, 0.0005240052277435446
92, 43, 0.0008272536539772955
92, 44, 0.0007696297458060647
92, 45, 0.0007169864827556531
92, 46, 0.0003671408009038402
92, 47, 0.00026660706936511796
92, 48, 0.00021189916001501555
92, 49, 0.00020069891785954387
92, 50, 0.0002607687974559735
92, 51, 0.00034315741516560737
92, 52, 0.00043792929725516784
92, 53, 0.0005269171224136553
92, 54, 0.0007461567644548566
92, 55, 0.001076872565340582
92, 56, 0.0006070387744326919
92, 57, 0.0008245400938129186
92, 58, 0.0003729510281574204
92, 59, 0.0003191089195960405
92, 60, 0.0003305819167789179
92, 61, 0.0003310954734577028
92, 62, 0.0003637997131385295
92, 63, 0.00044338464658139423
92, 64, 0.001306190216451548
92, 65, 0.006986248107431191
92, 66, 0.000917171792488665
92, 67, 0.0007856307358975183
92, 68, 0.0004350557980445403
92, 69, 0.0003319390007538191
92, 70, 0.0003164142506779902
92, 71, 0.0003329433092557874
92, 72, 0.00039127169716106494
92, 73, 0.00048450497015304993
92, 74, 0.0006404486877097448
92, 75, 0.0007117972861522742
92, 76, 0.0010738464956523033
92, 77, 0.0008382768805745856
92, 78, 0.0005887782196997975
92, 79, 0.0003408039779777073
92, 80, 0.0002172797852456417
92, 81, 0.00019690316202242045
92, 82, 0.0002231118582321865
92, 83, 0.0002862000977048259
92, 84, 0.0004548211901303528
92, 85, 0.0006834708312962412
92, 86, 0.0007037630280477634
92, 87, 0.0009088993783082855
92, 88, 0.000512136015174724
92, 89, 0.0002743055010971885
92, 90, 0.00020373750238588862
92, 91, 1.5082548570664324e-05
92, 92, 4.4807207271867304e-17
92, 93, 1.4486056125107039e-05
92, 94, 5.361954085670299e-05
92, 95, 0.00011144616544357955
92, 96, 0.00026427919461741026
92, 97, 0.0003432297639907478
92, 98, 0.0008172435644538126
92, 99, 0.0008118210948067822
92, 100, 0.0006767397573892764
92, 101, 0.00037826646857121296
92, 102, 0.00023893660219913046
92, 103, 0.00020484021937602909
92, 104, 0.000217061293653389
92, 105, 0.0002722559776140493
92, 106, 0.00039973387487617865
92, 107, 0.0005512068854173176
92, 108, 0.0005989570310363786
92, 109, 0.0012508606106702437
93, 0, 0.001124221228626864
93, 1, 0.001129639814456538
93, 2, 0.000987450783970472
93, 3, 0.0009637228090300696
93, 4, 0.0010777897277738492
93, 5, 0.0013528680242873643
93, 6, 0.0016656569235561443
93, 7, 0.00150136792941291
93, 8, 0.00111011811729376
93, 9, 0.0008192468258187354
93, 10, 0.002005632620645418
93, 11, 0.0006498191048179137
93, 12, 0.0010264237741724655
93, 13, 0.001171439291048878
93, 14, 0.0019935552093174936
93, 15, 0.002336335561363658
93, 16, 0.0024452714795064594
93, 17, 0.0023598583077421758
93, 18, 0.0017291785806302184
93, 19, 0.0010444222958533595
93, 20, 0.000433380987573853
93, 21, 0.00037705763169385936
93, 22, 0.0006907789505571244
93, 23, 0.0009422423090935636
93, 24, 0.0006201850943146595
93, 25, 0.0006536845382787896
93, 26, 0.0010457016321159746
93, 27, 0.0008963988154970066
93, 28, 0.0004513162862412085
93, 29, 0.0002568904550292905
93, 30, 0.0003140277265506473
93, 31, 0.0007876522163626975
93, 32, 0.00035110302095105433
93, 33, 0.00065610355166852
93, 34, 0.0006583510356497807
93, 35, 0.00045769865863755024
93, 36, 0.0006108942115795983
93, 37, 0.0006017558891885672
93, 38, 0.0006408114770303371
93, 39, 0.0010315945120977792
93, 40, 0.0012358880272731393
93, 41, 0.0008894017711874538
93, 42, 0.0004202933895783265
93, 43, 0.0007654920571745828
93, 44, 0.0007718881302341343
93, 45, 0.0008892859055709156
93, 46, 0.0004932729105298513
93, 47, 0.00034871254459233617
93, 48, 0.0002399263084825837
93, 49, 0.0001924909565328012
93, 50, 0.00021102932070745064
93, 51, 0.00026257691796534674
93, 52, 0.0003378982366043185
93, 53, 0.00042681215844879493
93, 54, 0.0006860270598131568
93, 55, 0.0010877693543490568
93, 56, 0.0005923281294768462
93, 57, 0.0009176186425508727
93, 58, 0.00045418880390605653
93, 59, 0.00031480646055568674
93, 60, 0.00030956149376945645
93, 61, 0.000310346943912162
93, 62, 0.0003222742759190845
93, 63, 0.00038644792856591345
93, 64, 0.0012451535406889397
93, 65, 0.00699744292644345
93, 66, 0.0009678636203813826
93, 67, 0.0008734057469925774
93, 68, 0.0005430543497069324
93, 69, 0.00039029850349278807
93, 70, 0.00032439390557271097
93, 71, 0.000312618978485883
93, 72, 0.00033650117536918414
93, 73, 0.0004065041497878924
93, 74, 0.0005365902761478978
93, 75, 0.0005992894655106853
93, 76, 0.0010283820431002746
93, 77, 0.0008493360445553081
93, 78, 0.0007749569596481753
93, 79, 0.0004705863166301295
93, 80, 0.0002824237922122016
93, 81, 0.00020330185986940357
93, 82, 0.00019948697095495123
93, 83, 0.00023139569738121825
93, 84, 0.00036077558308492044
93, 85, 0.0005823031420255768
93, 86, 0.0005904972802562311
93, 87, 0.0008633300071506165
93, 88, 0.0006199913821073662
93, 89, 0.0002913864997724859
93, 90, 0.0003152050946803223
93, 91, 7.829306247133653e-05
93, 92, 1.9982112941618873e-05
93, 93, 4.845816490142686e-17
93, 94, 1.1040443643693641e-05
93, 95, 4.72653112793707e-05
93, 96, 0.00017191763411368542
93, 97, 0.00025846357376021974
93, 98, 0.0007961661145705062
93, 99, 0.0008226149738821956
93, 100, 0.0008213647401993121
93, 101, 0.0005153156291064833
93, 102, 0.0003207317323357214
93, 103, 0.00022279076825560448
93, 104, 0.00020398223182011385
93, 105, 0.0002229601415732269
93, 106, 0.000314545657789417
93, 107, 0.00044638146675286035
93, 108, 0.0004983499079439566
93, 109, 0.0012350124147688221
94, 0, 0.0011279199383852664
94, 1, 0.0011334378130720588
94, 2, 0.0010426359711762964
94, 3, 0.001002506647230042
94, 4, 0.0011034989855173588
94, 5, 0.0013675390815295538
94, 6, 0.0017257338543496315
94, 7, 0.0014984445205921512
94, 8, 0.00106988880574646
94, 9, 0.000757019321338514
94, 10, 0.002011618803878034
94, 11, 0.0006523515169914215
94, 12, 0.001028527826822051
94, 13, 0.0011731839089051813
94, 14, 0.001994920067485345
94, 15, 0.002363277147625268
94, 16, 0.0024173377938938906
94, 17, 0.0023107890064977005
94, 18, 0.0016594569268484948
94, 19, 0.0009708499028849432
94, 20, 0.0003586636209490192
94, 21, 0.000310502370110107
94, 22, 0.000696936042825339
94, 23, 0.0009503496542892641
94, 24, 0.0006654061804699056
94, 25, 0.0006877026991583664
94, 26, 0.0010752250839247313
94, 27, 0.0009416490363603157
94, 28, 0.0004324967359332274
94, 29, 0.00023392597884867863
94, 30, 0.00025915621385064983
94, 31, 0.0007382950851292095
94, 32, 0.00029960032959915625
94, 33, 0.0006601712770115757
94, 34, 0.0006624834180462698
94, 35, 0.0004952362028613278
94, 36, 0.0006521897258130462
94, 37, 0.0006461424206539053
94, 38, 0.0006828655634778915
94, 39, 0.0010693329670667944
94, 40, 0.0012821969696004978
94, 41, 0.0008435043262614788
94, 42, 0.00036185488313058634
94, 43, 0.0007286147630245474
94, 44, 0.0007702501052975883
94, 45, 0.0009657776596524141
94, 46, 0.0006084994899483124
94, 47, 0.0004357450930496927
94, 48, 0.00029185556900395603
94, 49, 0.0002023745393026084
94, 50, 0.00019403969766734495
94, 51, 0.00022588576896640425
94, 52, 0.00028388617365801165
94, 53, 0.00037109262699886234
94, 54, 0.0006500433249073828
94, 55, 0.0010971143194119955
94, 56, 0.0005904912575905782
94, 57, 0.0009955874971767872
94, 58, 0.000548459237959239
94, 59, 0.0003376529251137815
94, 60, 0.0003152884154571858
94, 61, 0.0003158386030191524
94, 62, 0.0003142334554340669
94, 63, 0.00036889487680641364
94, 64, 0.0012238234126882633
94, 65, 0.007009717809784016
94, 66, 0.0009743585988469149
94, 67, 0.0009495334756625531
94, 68, 0.000654410815639878
94, 69, 0.00047550786788357193
94, 70, 0.00036811488906485457
94, 71, 0.00031809390885776447
94, 72, 0.00031457416011695585
94, 73, 0.00035905741373658663
94, 74, 0.0004651005323766706
94, 75, 0.00052953802610911
94, 76, 0.0009976173534762011
94, 77, 0.0008563867574457503
94, 78, 0.0009327084878862097
94, 79, 0.0005962323479027911
94, 80, 0.0003699310325174717
94, 81, 0.00024197779442084393
94, 82, 0.0001998942847640021
94, 83, 0.00020821287128136196
94, 84, 0.0003036458627347499
94, 85, 0.0005060933622928052
94, 86, 0.0005207432203974443
94, 87, 0.0008251799036152079
94, 88, 0.000689683815500395
94, 89, 0.0003273350426460327
94, 90, 0.0004299771223133074
94, 91, 0.00016639606337282814
94, 92, 7.393929854618514e-05
94, 93, 1.5502245601859964e-05
94, 94, 4.3479586315663827e-17
94, 95, 1.4914294937325254e-05
94, 96, 0.00010914664621881148
94, 97, 0.00021814234041410587
94, 98, 0.0007767803138969011
94, 99, 0.0008303076480697881
94, 100, 0.0009024380454972111
94, 101, 0.0006481728246589063
94, 102, 0.000420827686460698
94, 103, 0.0002796341313244965
94, 104, 0.00021657330381141067
94, 105, 0.0002072294399797113
94, 106, 0.00026363595540298775
94, 107, 0.00037753906908900175
94, 108, 0.00042675399354038336
94, 109, 0.0012240312266607433
95, 0, 0.001130378943296002
95, 1, 0.0011360817397272774
95, 2, 0.001081371663152849
95, 3, 0.001033968953086387
95, 4, 0.0011284458839077942
95, 5, 0.0013858003327084643
95, 6, 0.001741842850081033
95, 7, 0.0014987753871267167
95, 8, 0.001033493081788002
95, 9, 0.0006930405811132334
95, 10, 0.0020245657647079526
95, 11, 0.0006534055167192942
95, 12, 0.0010298924101160502
95, 13, 0.0011742555297163668
95, 14, 0.001995439860497009
95, 15, 0.0023756753261332496
95, 16, 0.0023843045413364495
95, 17, 0.0022565656878401363
95, 18, 0.0015718846856099603
95, 19, 0.0008794219067105723
95, 20, 0.00026867300322188715
95, 21, 0.00024211216161340205
95, 22, 0.0007022250729342295
95, 23, 0.0009584633380320983
95, 24, 0.0007021644516330155
95, 25, 0.0007188251909587432
95, 26, 0.001104007422529253
95, 27, 0.0009789239630842708
95, 28, 0.00041267492304641786
95, 29, 0.00022057801615189083
95, 30, 0.00021650877249670245
95, 31, 0.0007128159646484784
95, 32, 0.0002639463490524519
95, 33, 0.0006635733784686799
95, 34, 0.0006657601108399214
95, 35, 0.000526412482805685
95, 36, 0.0006851273506468928
95, 37, 0.000680492108787022
95, 38, 0.0007159456327151177
95, 39, 0.001100258039949923
95, 40, 0.0013165611670744666
95, 41, 0.0007982908275312875
95, 42, 0.0003039383455634322
95, 43, 0.0007153461397593015
95, 44, 0.0007696220772082077
95, 45, 0.001002939221222433
95, 46, 0.0006880145093282137
95, 47, 0.0005008731907208912
95, 48, 0.0003369338397264769
95, 49, 0.00022495077191755615
95, 50, 0.00019439293714579317
95, 51, 0.0002069434654906844
95, 52, 0.0002480855689207105
95, 53, 0.00033019722657330874
95, 54, 0.0006320890515738736
95, 55, 0.0011070635278601039
95, 56, 0.0005970952436914709
95, 57, 0.0010463799852076592
95, 58, 0.0006191606982951108
95, 59, 0.00036956074834576617
95, 60, 0.00033459910519896026
95, 61, 0.00033470825531249355
95, 62, 0.00032094831795951916
95, 63, 0.00036840487920154487
95, 64, 0.001219316930577672
95, 65, 0.007005535327245363
95, 66, 0.0009800496145574847
95, 67, 0.0010000802531260832
95, 68, 0.0007330409023599725
95, 69, 0.0005428798316280675
95, 70, 0.00041502897415328236
95, 71, 0.00034031000186672604
95, 72, 0.00031112537695935266
95, 73, 0.0003183449869947271
95, 74, 0.0003878916819380978
95, 75, 0.00046096020723945965
95, 76, 0.0009844456832445502
95, 77, 0.0008642175910169377
95, 78, 0.001034299611434774
95, 79, 0.0006837818767148328
95, 80, 0.00043870565716834894
95, 81, 0.00028799231210936807
95, 82, 0.00022243773720579218
95, 83, 0.0002063922918903761
95, 84, 0.00025597784237576165
95, 85, 0.00042238057950256543
95, 86, 0.00046088811738132917
95, 87, 0.0008011621323416354
95, 88, 0.000700730311905008
95, 89, 0.0003618974339139024
95, 90, 0.0005120757987102262
95, 91, 0.00023593804007125845
95, 92, 0.00012727960273589085
95, 93, 4.685048364977813e-05
95, 94, 1.0793644492918316e-05
95, 95, 4.414339679376557e-17
95, 96, 4.69441962715082e-05
95, 97, 0.0001897798474865881
95, 98, 0.000769589580428428
95, 99, 0.0008380491536818401
95, 100, 0.00095723444774795
95, 101, 0.0007389543395181496
95, 102, 0.0004950796568362658
95, 103, 0.00033233249009046427
95, 104, 0.0002455310043980839
95, 105, 0.00021140793066340825
95, 106, 0.00022341660518446178
95, 107, 0.0002999199630560996
95, 108, 0.0003443396343856633
95, 109, 0.0012179632672016038
96, 0, 0.0011404106652076619
96, 1, 0.0011452703377224046
96, 2, 0.0011608431514952698
96, 3, 0.0011091110446869287
96, 4, 0.0011957456815570185
96, 5, 0.0014434906731389636
96, 6, 0.0017912767944156937
96, 7, 0.0015381271041318843
96, 8, 0.001025377735719227
96, 9, 0.0006352670697550848
96, 10, 0.002060227088037334
96, 11, 0.0006573576383153821
96, 12, 0.0010342187049711773
96, 13, 0.0011778577662198725
96, 14, 0.0019978958254668108
96, 15, 0.002396906132599382
96, 16, 0.002345121789926626
96, 17, 0.002171774089512876
96, 18, 0.001444909847886591
96, 19, 0.0007524075967255182
96, 20, 0.00015585801335589436
96, 21, 0.0001596675354284738
96, 22, 0.0007081800527352579
96, 23, 0.0009662985041933821
96, 24, 0.00077353177111018
96, 25, 0.0007846547239809787
96, 26, 0.0011674732040365024
96, 27, 0.0010551486061675457
96, 28, 0.000438399752214706
96, 29, 0.00023417793580890936
96, 30, 0.0001877164917862682
96, 31, 0.0006984744323248348
96, 32, 0.00024273808494607867
96, 33, 0.0006770644437187951
96, 34, 0.0006791378497672278
96, 35, 0.0006057335809989789
96, 36, 0.0007660955498213928
96, 37, 0.0007610668918826984
96, 38, 0.0007941313389657708
96, 39, 0.0011769586851809418
96, 40, 0.0013996765143029445
96, 41, 0.0007578214472543962
96, 42, 0.00023867410246253197
96, 43, 0.000735626028491412
96, 44, 0.0007893763093325107
96, 45, 0.0010282719048786966
96, 46, 0.0008202776799281712
96, 47, 0.0006252646200474485
96, 48, 0.0004534338140757692
96, 49, 0.0003292503850379435
96, 50, 0.0002718403538435828
96, 51, 0.00024823002428908854
96, 52, 0.0002587526896257183
96, 53, 0.0003250246390463602
96, 54, 0.0006258236162832257
96, 55, 0.001129181746446641
96, 56, 0.0006365223959162249
96, 57, 0.0011337271699445512
96, 58, 0.0007661556372871508
96, 59, 0.00048815552508081053
96, 60, 0.0004392524151919974
96, 61, 0.0004376040299311673
96, 62, 0.00040487660334997624
96, 63, 0.0004403889942276167
96, 64, 0.0012374175320218246
96, 65, 0.006965131081249059
96, 66, 0.0009875594504731233
96, 67, 0.0010746759988943886
96, 68, 0.0008698297923200318
96, 69, 0.0006734284876817469
96, 70, 0.000530767573633622
96, 71, 0.0004288653157214645
96, 72, 0.00035744037595040833
96, 73, 0.00031329997418636245
96, 74, 0.00031316842035449487
96, 75, 0.00038432042166162294
96, 76, 0.001032231327661347
96, 77, 0.0008729435758575494
96, 78, 0.0011103744088308868
96, 79, 0.000820474986398214
96, 80, 0.0005679093145309474
96, 81, 0.0004021800326931216
96, 82, 0.0003059683154559824
96, 83, 0.0002524948202573421
96, 84, 0.0002421194396624011
96, 85, 0.00037090525518479017
96, 86, 0.0004028953928235164
96, 87, 0.0008008639653968387
96, 88, 0.0007161235250035588
96, 89, 0.0004339283846614854
96, 90, 0.0006350704488443075
96, 91, 0.0003847791305409943
96, 92, 0.0002635895164548736
96, 93, 0.0001572334770846372
96, 94, 9.03481262980944e-05
96, 95, 4.030872047368622e-05
96, 96, 4.729649656474882e-17
96, 97, 0.00018089558437024448
96, 98, 0.0007554647660768923
96, 99, 0.0008568352693457966
96, 100, 0.0010290202084696652
96, 101, 0.0008956461682822866
96, 102, 0.0006497557792428994
96, 103, 0.0004701572082158366
96, 104, 0.00035525248000883565
96, 105, 0.0002811686845443499
96, 106, 0.00022820116803448323
96, 107, 0.00023364392588552606
96, 108, 0.0002781489726540205
96, 109, 0.0012451286133641764
97, 0, 0.0011570608454342316
97, 1, 0.0011599144489823127
97, 2, 0.0011588435193660754
97, 3, 0.0011088138006245143
97, 4, 0.0012018437271342811
97, 5, 0.001455632848856553
97, 6, 0.001811603515488497
97, 7, 0.0017278159916765373
97, 8, 0.0012109542647837878
97, 9, 0.0006632202406781081
97, 10, 0.001775576916668179
97, 11, 0.0006656653212041356
97, 12, 0.0010454980069249493
97, 13, 0.0011887208033623023
97, 14, 0.002008176843299975
97, 15, 0.0026578279345929115
97, 16, 0.00256147893593522
97, 17, 0.0023882362401720144
97, 18, 0.0016746843810236415
97, 19, 0.0009191381115808258
97, 20, 0.00023045671252346943
97, 21, 0.00017310499790922724
97, 22, 0.0007077987336997389
97, 23, 0.0009626006584113933
97, 24, 0.0007594105666649834
97, 25, 0.0007764915400371096
97, 26, 0.0011603080639857222
97, 27, 0.0012159458550276723
97, 28, 0.0005287946875599163
97, 29, 0.00021927666453481551
97, 30, 0.00022326683604718703
97, 31, 0.0005900760962457142
97, 32, 0.00021003564150566677
97, 33, 0.0006940141906950518
97, 34, 0.0006955521175431938
97, 35, 0.0006109183357245645
97, 36, 0.0007760900695241431
97, 37, 0.0007720206552377589
97, 38, 0.0008094042436786252
97, 39, 0.0011949450571207716
97, 40, 0.0015634438585008924
97, 41, 0.0009924306986451748
97, 42, 0.00021409910321772092
97, 43, 0.0007799964154848835
97, 44, 0.000808203002945013
97, 45, 0.001046177093671766
97, 46, 0.0008868496989291821
97, 47, 0.0006923211483229171
97, 48, 0.00048582439460182267
97, 49, 0.0003479356876332776
97, 50, 0.0002965177921073627
97, 51, 0.00028631307895010487
97, 52, 0.00023927664841378481
97, 53, 0.00022981000476117978
97, 54, 0.00038019092789840615
97, 55, 0.001128590772648071
97, 56, 0.0006788325774094844
97, 57, 0.001134099325753713
97, 58, 0.0007942541221657985
97, 59, 0.0005125099588283879
97, 60, 0.0004687202064219325
97, 61, 0.00047082569113864357
97, 62, 0.0004393584472028418
97, 63, 0.00042128993146559366
97, 64, 0.001060930618148101
97, 65, 0.006833892949015871
97, 66, 0.0009781368461400236
97, 67, 0.0010624011322570423
97, 68, 0.0008579443737383732
97, 69, 0.0006454244959830708
97, 70, 0.0005179949230224143
97, 71, 0.0004535695538755412
97, 72, 0.0004406034053736236
97, 73, 0.0004382864463901944
97, 74, 0.00040787158995006306
97, 75, 0.00036273792215762713
97, 76, 0.000794325337895302
97, 77, 0.0008601382417671606
97, 78, 0.001072413062340918
97, 79, 0.0008040866986357415
97, 80, 0.0005338116166080175
97, 81, 0.000364043252458871
97, 82, 0.0002833923440278968
97, 83, 0.0002548665690095973
97, 84, 0.000251520741082336
97, 85, 0.0003399886626309523
97, 86, 0.0002807608377794445
97, 87, 0.000663087670143388
97, 88, 0.0007068607533375344
97, 89, 0.0004251840073748972
97, 90, 0.0006120068671656686
97, 91, 0.0003555009632590945
97, 92, 0.0002515043790390894
97, 93, 0.00017918118382506416
97, 94, 0.0001517952177216931
97, 95, 0.00015582492785732533
97, 96, 0.00011527037391906045
97, 97, 4.0326486544680573e-17
97, 98, 0.0005565664080037679
97, 99, 0.0008621728158232676
97, 100, 0.0010199926412722477
97, 101, 0.0008970256867735677
97, 102, 0.0006380629638596272
97, 103, 0.00046651349852359567
97, 104, 0.0003783233374506338
97, 105, 0.0003416900648404086
97, 106, 0.0003216971242020955
97, 107, 0.0002957461630880418
97, 108, 0.0003701224590833325
97, 109, 0.001180086467709942
98, 0, 0.0011704199484878764
98, 1, 0.0011749686227284818
98, 2, 0.0013013526970666455
98, 3, 0.0013395750602904273
98, 4, 0.0014549564104832451
98, 5, 0.001699731448094702
98, 6, 0.0020475941943838387
98, 7, 0.0021517997472473203
98, 8, 0.0017564795000553119
98, 9, 0.001043244979171024
98, 10, 0.0014711115342814528
98, 11, 0.0006811479250547861
98, 12, 0.0010589810372883125
98, 13, 0.00120173784614317
98, 14, 0.002023502662990362
98, 15, 0.002825575150844816
98, 16, 0.0028720517888876644
98, 17, 0.00275910537252554
98, 18, 0.002221644668818847
98, 19, 0.001483489205962493
98, 20, 0.0007411896783687138
98, 21, 0.0005698398469762959
98, 22, 0.0007306851980489823
98, 23, 0.000984700972018857
98, 24, 0.000987101688345104
98, 25, 0.0010388063359592842
98, 26, 0.001418474319797181
98, 27, 0.0016602185299760426
98, 28, 0.0010979854644331732
98, 29, 0.0006250985598691365
98, 30, 0.000563269466819331
98, 31, 0.0007658678956340806
98, 32, 0.0005018750371371434
98, 33, 0.0007118704110214805
98, 34, 0.0007155135944769925
98, 35, 0.0008654733719301498
98, 36, 0.001008399499047083
98, 37, 0.0009816182815044641
98, 38, 0.0010295036593194152
98, 39, 0.0014375012434146202
98, 40, 0.0019513833937863194
98, 41, 0.0015254208036296678
98, 42, 0.0005837590610381307
98, 43, 0.0010957966895519188
98, 44, 0.000836193123292933
98, 45, 0.001067536015053725
98, 46, 0.0010645892003869905
98, 47, 0.0010402909216735278
98, 48, 0.0010023852617914338
98, 49, 0.0007972539787195883
98, 50, 0.0006684274693734331
98, 51, 0.000599288230741936
98, 52, 0.0005417740550786518
98, 53, 0.00046655663455562834
98, 54, 0.000311868260902237
98, 55, 0.0011808962338602734
98, 56, 0.0009131180298198754
98, 57, 0.0011781734694326776
98, 58, 0.0011634646238294069
98, 59, 0.0010031581729239235
98, 60, 0.0009264288407957991
98, 61, 0.0009309301557686771
98, 62, 0.0008677824060315702
98, 63, 0.0008157656497490157
98, 64, 0.001198041347136472
98, 65, 0.006475447079728335
98, 66, 0.0010114882318868368
98, 67, 0.0011091887225183796
98, 68, 0.0011211500491705403
98, 69, 0.0010877143317336337
98, 70, 0.0010202475521181229
98, 71, 0.0009069003989730389
98, 72, 0.0008426350728574825
98, 73, 0.0008463452710395612
98, 74, 0.0008580325240231051
98, 75, 0.0007080336437683424
98, 76, 0.0008220149371578869
98, 77, 0.0008872222956834842
98, 78, 0.001123905781048455
98, 79, 0.0009728214217713674
98, 80, 0.0009337546597592973
98, 81, 0.0008339521972913846
98, 82, 0.000693821987476856
98, 83, 0.0006116633848907851
98, 84, 0.0005686025056975848
98, 85, 0.0006959757462789118
98, 86, 0.00048715992923982634
98, 87, 0.0006559521681273592
98, 88, 0.0007431640166099592
98, 89, 0.0007081454327010264
98, 90, 0.0008997116788185757
98, 91, 0.0007955838487961216
98, 92, 0.0007677914822058766
98, 93, 0.0006541049155743924
98, 94, 0.0005864954549403959
98, 95, 0.0005618125495931804
98, 96, 0.0005596574463541778
98, 97, 0.0003334010631078209
98, 98, 3.866696034942623e-17
98, 99, 0.0009143925748798434
98, 100, 0.0010836421307613892
98, 101, 0.0010579695091406586
98, 102, 0.0010112626789563197
98, 103, 0.001000140752134077
98, 104, 0.0008586428962230183
98, 105, 0.0007690970645430469
98, 106, 0.000708214093860081
98, 107, 0.0007568029584429282
98, 108, 0.0008981235271334079
98, 109, 0.0009464499430981299
99, 0, 0.0007644513023129187
99, 1, 0.0007499056117613096
99, 2, 0.0010500826767389471
99, 3, 0.0011972040793268176
99, 4, 0.0013911394118960934
99, 5, 0.0016101685867077756
99, 6, 0.001828130588501279
99, 7, 0.0019688597876314083
99, 8, 0.0018857378710277909
99, 9, 0.0015368255965087635
99, 10, 0.002108931342255056
99, 11, 0.0006360787708688229
99, 12, 0.0010164093973553286
99, 13, 0.0011142759894094195
99, 14, 0.0016444908819545439
