mol_i, mol_j, min_max_dissimilarity
8, 46, 0.12024475331937778
8, 47, 0.07589856341613432
8, 48, 0.07613454325857028
8, 49, 0.07624260104832992
8, 50, 0.07614258140793184
8, 51, 0.07617111555799283
8, 52, 0.07640583513797561
8, 53, 0.07687901232781102
8, 54, 0.11383293894778723
8, 55, 0.3039036170814837
8, 56, 0.21520711745311105
8, 57, 0.2722074786186599
8, 58, 0.08402069514266264
8, 59, 0.06417279106290064
8, 60, 0.06438383852579099
8, 61, 0.0645184161250193
8, 62, 0.06491907195150926
8, 63, 0.0657827847571435
8, 64, 0.09216828827920442
8, 65, 0.22634712579420657
8, 66, 0.2996973441120204
8, 67, 0.28297542615104687
8, 68, 0.13650321937812382
8, 69, 0.07170184716713013
8, 70, 0.07204175764629406
8, 71, 0.073270331123655
8, 72, 0.07356897825053377
8, 73, 0.07249224009417798
8, 74, 0.0718308062886045
8, 75, 0.07212410196146357
8, 76, 0.12730323133682697
8, 77, 0.2760788495704607
8, 78, 0.21390199133752463
8, 79, 0.11175620413453236
8, 80, 0.07304417766804239
8, 81, 0.0732503972093832
8, 82, 0.07354987615520825
8, 83, 0.07378311768766943
8, 84, 0.07373938881838449
8, 85, 0.07334374588231074
8, 86, 0.07994653052112577
8, 87, 0.11167452233115682
8, 88, 0.25376092890851853
8, 89, 0.20628733507535935
8, 90, 0.21314105944226514
8, 91, 0.07826024692794498
8, 92, 0.080881261833738
8, 93, 0.08211697214609404
8, 94, 0.08160315670715801
8, 95, 0.08000779479727682
8, 96, 0.07783698279875118
8, 97, 0.08292125036367415
8, 98, 0.106518476011082
8, 99, 0.2764204393852394
8, 100, 0.2966668671706243
8, 101, 0.14652059733739886
8, 102, 0.07363492902789659
8, 103, 0.07449859228627087
8, 104, 0.07535594539827417
8, 105, 0.0758988231132578
8, 106, 0.07565200698198471
8, 107, 0.07504634419232348
8, 108, 0.07527504457445422
8, 109, 0.17296360650512954
9, 0, 0.20853093107408927
9, 1, 0.23389886519422898
9, 2, 0.1653181989600494
9, 3, 0.13496928174481182
9, 4, 0.24568203382984344
9, 5, 0.45831355175432587
9, 6, 0.738784001931456
9, 7, 0.6113680220145483
9, 8, 0.2721785428819645
9, 9, 2.220446049250313e-16
9, 10, 0.12552664652251566
9, 11, 0.1575318658173852
9, 12, 0.29560895730946657
9, 13, 0.39509561833087503
9, 14, 0.6729524727383198
9, 15, 0.7890664484744621
9, 16, 0.7714022033773693
9, 17, 0.7321554943055717
9, 18, 0.6164245083986677
9, 19, 0.434523457057304
9, 20, 0.02986167296494069
9, 21, 0.008139914598182085
9, 22, 0.24089520693952438
9, 23, 0.2898715299813641
9, 24, 0.2748488611839953
9, 25, 0.3178461560065664
9, 26, 0.6001530841120574
9, 27, 0.5654348096226702
9, 28, 0.144354684121488
9, 29, 0.08096162214130065
9, 30, 0.07935889951761099
9, 31, 0.10128161042562434
9, 32, 0.08063863888555278
9, 33, 0.21036322213887337
9, 34, 0.21647820297108844
9, 35, 0.11253465788841077
9, 36, 0.22334670539281487
9, 37, 0.24206325784468885
9, 38, 0.27106873395375675
9, 39, 0.5567150115212791
9, 40, 0.7456508710340852
9, 41, 0.41544130754559283
9, 42, 0.006366915379421023
9, 43, 0.13081778932894805
9, 44, 0.23308401793352462
9, 45, 0.34914602493951186
9, 46, 0.21889943301152914
9, 47, 0.15187717176247784
9, 48, 0.09117503434721119
9, 49, 0.07613768367772322
9, 50, 0.0760371665473264
9, 51, 0.07606512765311546
9, 52, 0.0762987354531397
9, 53, 0.07677061767769078
9, 54, 0.07815954369521738
9, 55, 0.30342210719507223
9, 56, 0.21479019354839368
9, 57, 0.3120166817211828
9, 58, 0.17726861441423214
9, 59, 0.06567495102846044
9, 60, 0.06431842054380377
9, 61, 0.06445223315901505
9, 62, 0.06485093100198713
9, 63, 0.06571214709497253
9, 64, 0.08597665949340827
9, 65, 0.2194447025143953
9, 66, 0.3030915436480607
9, 67, 0.2828467499036682
9, 68, 0.24130195757321315
9, 69, 0.1185500612066549
9, 70, 0.0735511532355213
9, 71, 0.07406198100947559
9, 72, 0.07438734770156541
9, 73, 0.07321693593380552
9, 74, 0.07174258831389269
9, 75, 0.0720748050002834
9, 76, 0.07660307687347079
9, 77, 0.27594953446534476
9, 78, 0.32536097367866057
9, 79, 0.2121502291351628
9, 80, 0.12528682008996328
9, 81, 0.0739560905317529
9, 82, 0.07431385031776372
9, 83, 0.07457504327011288
9, 84, 0.07453047678161495
9, 85, 0.07399318305789693
9, 86, 0.07413004959307146
9, 87, 0.07693627084865917
9, 88, 0.3461126327443155
9, 89, 0.205825540627933
9, 90, 0.3240573677486507
9, 91, 0.12553213096334215
9, 92, 0.09325493086683623
9, 93, 0.08332870155143834
9, 94, 0.0828220288891105
9, 95, 0.08117257443989656
9, 96, 0.07892044159361855
9, 97, 0.08396965242582932
9, 98, 0.10229027942547797
9, 99, 0.2762960901907484
9, 100, 0.30764158275515596
9, 101, 0.2530330722202603
9, 102, 0.14314315199693806
9, 103, 0.08451297829516735
9, 104, 0.07648049109149613
9, 105, 0.07706494626968463
9, 106, 0.07678264690579495
9, 107, 0.07610289072201326
9, 108, 0.0763406887208935
9, 109, 0.16446905044839644
10, 0, 0.20589623467677454
10, 1, 0.23248817589839776
10, 2, 0.2654910900430384
10, 3, 0.20999008280357523
10, 4, 0.24480190366339816
10, 5, 0.45730892062203166
10, 6, 0.7381498620891256
10, 7, 0.7534863270169573
10, 8, 0.4665813330699067
10, 9, 0.1314489857449641
10, 10, 2.220446049250313e-16
10, 11, 0.15825619612688802
10, 12, 0.29499047549456814
10, 13, 0.39434074193678115
10, 14, 0.6734785392523294
10, 15, 0.8824705326631052
10, 16, 0.8791212221104401
10, 17, 0.8483463259222923
10, 18, 0.7559468128286924
10, 19, 0.604549968845254
10, 20, 0.20623233976327582
10, 21, 0.15863615672197395
10, 22, 0.23654925557999307
10, 23, 0.2880659568993721
10, 24, 0.2742614868238158
10, 25, 0.3170394230873095
10, 26, 0.601017657909606
10, 27, 0.7107343191169686
10, 28, 0.3404770772690465
10, 29, 0.13833871622065863
10, 30, 0.11933201713082442
10, 31, 0.09799141162661218
10, 32, 0.1065073951226937
10, 33, 0.20908602842175716
10, 34, 0.21516087135512496
10, 35, 0.20336092627418867
10, 36, 0.22264088159446027
10, 37, 0.24128811882638956
10, 38, 0.2702670793852403
10, 39, 0.5565258967740767
10, 40, 0.8571868239916809
10, 41, 0.590354077972056
10, 42, 0.13236346936583465
10, 43, 0.3119267331015735
10, 44, 0.22877145311807545
10, 45, 0.3610590363080525
10, 46, 0.3399656929117887
10, 47, 0.27601076709268557
10, 48, 0.2094980974975088
10, 49, 0.15103417563028176
10, 50, 0.1196334824842028
10, 51, 0.10904334404037774
10, 52, 0.10395786302522025
10, 53, 0.09560082235727418
10, 54, 0.0770729349156879
10, 55, 0.3001493848583958
10, 56, 0.21038481156962896
10, 57, 0.3888986001281691
10, 58, 0.29888449128013783
10, 59, 0.17265595817699564
10, 60, 0.14963247311386685
10, 61, 0.15143211670809942
10, 62, 0.1355134227751622
10, 63, 0.11309595109177784
10, 64, 0.11994803711892554
10, 65, 0.35769706730809525
10, 66, 0.3012888536700612
10, 67, 0.36718712094021855
10, 68, 0.3497097768711074
10, 69, 0.22218570749862765
10, 70, 0.17608005363401913
10, 71, 0.14709017412926106
10, 72, 0.13424236313815763
10, 73, 0.1379784233861655
10, 74, 0.15209242588598115
10, 75, 0.1294388806971437
10, 76, 0.07959275133668486
10, 77, 0.2743310297087702
10, 78, 0.3774746563032433
10, 79, 0.31860913559762616
10, 80, 0.22637117568521647
10, 81, 0.16163747377323623
10, 82, 0.1269197806689033
10, 83, 0.11091858682810896
10, 84, 0.10815067376901921
10, 85, 0.14586398490235764
10, 86, 0.09520582815994993
10, 87, 0.07993819272755809
10, 88, 0.34409438781352975
10, 89, 0.2017160815321012
10, 90, 0.37558172602609396
10, 91, 0.22624678882701676
10, 92, 0.19563941463653534
10, 93, 0.15965795305148223
10, 94, 0.1422931719133982
10, 95, 0.13867071916435214
10, 96, 0.14323520200631523
10, 97, 0.11371881926857785
10, 98, 0.08541128966581635
10, 99, 0.27389620096989675
10, 100, 0.38787847987565083
10, 101, 0.3584537987507527
10, 102, 0.24813616237332325
10, 103, 0.1874876819149831
10, 104, 0.1505383266018645
10, 105, 0.13278715243578065
10, 106, 0.1260200374061805
10, 107, 0.15682558322562712
10, 108, 0.20655369196224882
10, 109, 0.08240463581615742
11, 0, 0.21540750783544715
11, 1, 0.2369194763038519
11, 2, 0.44010248670420293
11, 3, 0.3856296466605369
11, 4, 0.3574783495346834
11, 5, 0.3414283418809526
11, 6, 0.46464498638822993
11, 7, 0.7163239403890298
11, 8, 0.775097097341501
11, 9, 0.3350515593553003
11, 10, 0.1535814376383362
11, 11, 2.220446049250313e-16
11, 12, 0.0748680283607287
11, 13, 0.1419180150179148
11, 14, 0.3754306500636174
11, 15, 0.6819517252753726
11, 16, 0.8095927659238104
11, 17, 0.8515657743734137
11, 18, 0.8642734651951115
11, 19, 0.8784275108778143
11, 20, 0.42709204156456937
11, 21, 0.35492964542414596
11, 22, 0.23657645953156003
11, 23, 0.2882041911625228
11, 24, 0.3891835795474027
11, 25, 0.3653174438606046
11, 26, 0.3551349277711269
11, 27, 0.619749799025795
11, 28, 0.6508970067014659
11, 29, 0.31223730095467395
11, 30, 0.316154130792087
11, 31, 0.2361661594229798
11, 32, 0.26074009423222066
11, 33, 0.22324090629183035
11, 34, 0.22533278472536267
11, 35, 0.3777473438765351
11, 36, 0.3980094216321761
11, 37, 0.4145813619122949
11, 38, 0.4149934620375756
11, 39, 0.4056617580197748
11, 40, 0.6634743268289952
11, 41, 0.8504409097138607
11, 42, 0.290384308493565
11, 43, 0.5729708174177595
11, 44, 0.20838489886500777
11, 45, 0.35023733024729664
11, 46, 0.5101689215119449
11, 47, 0.47941625911712715
11, 48, 0.4051950180809689
11, 49, 0.332939325857903
11, 50, 0.2898085745646444
11, 51, 0.27311136103683176
11, 52, 0.26103986826733705
11, 53, 0.22853893773948242
11, 54, 0.19139596684290816
11, 55, 0.2709310621548783
11, 56, 0.3335742528782758
11, 57, 0.393954373743173
11, 58, 0.4965915313235324
11, 59, 0.35246465246688385
11, 60, 0.3298655943055473
11, 61, 0.3347584354764742
11, 62, 0.3134647465055409
11, 63, 0.28053982415091905
11, 64, 0.27300776508673197
11, 65, 0.6541360286301289
11, 66, 0.2903463867147418
11, 67, 0.4473597806343109
11, 68, 0.48125886156413433
11, 69, 0.40165443064672857
11, 70, 0.35448983280554003
11, 71, 0.32600071921975193
11, 72, 0.3182634346224016
11, 73, 0.3418465416979586
11, 74, 0.3607411600962471
11, 75, 0.31123330199731325
11, 76, 0.20640201842028583
11, 77, 0.26286397865327615
11, 78, 0.3777642703921872
11, 79, 0.5019744217313589
11, 80, 0.4081404522698957
11, 81, 0.33608289653116585
11, 82, 0.2971600813652092
11, 83, 0.2803461659224845
11, 84, 0.2813249725480518
11, 85, 0.3411605224699765
11, 86, 0.22697788556715293
11, 87, 0.20507070541499772
11, 88, 0.33172082329273966
11, 89, 0.3728470972629866
11, 90, 0.37903307213519255
11, 91, 0.40340888991871626
11, 92, 0.374103303188707
11, 93, 0.3404671316688157
11, 94, 0.32915809820645014
11, 95, 0.33756633178894824
11, 96, 0.34938870662394783
11, 97, 0.26542395468468516
11, 98, 0.26025268300392945
11, 99, 0.26072781710914794
11, 100, 0.41018262864345756
11, 101, 0.4802155510663325
11, 102, 0.42735691244744045
11, 103, 0.36620197122185383
11, 104, 0.32877820726773177
11, 105, 0.31180587058156295
11, 106, 0.31720957390773896
11, 107, 0.3650601811507965
11, 108, 0.454780678019821
11, 109, 0.23691668017518908
12, 0, 0.27686426926511065
12, 1, 0.2874185714787483
12, 2, 0.44010248670420293
12, 3, 0.3856296466605369
12, 4, 0.3574783495346834
12, 5, 0.3414283418809526
12, 6, 0.33285255652595036
12, 7, 0.5953276618958012
12, 8, 0.775097097341501
12, 9, 0.3350515593553003
12, 10, 0.1535814376383362
12, 11, 0.06402883688816319
12, 12, 2.220446049250313e-16
12, 13, 0.01742111253130174
12, 14, 0.1982423276565134
12, 15, 0.5492453278080007
12, 16, 0.7081993329011317
12, 17, 0.762117723877231
12, 18, 0.8084645785742605
12, 19, 0.8113794434149847
12, 20, 0.42709204156456937
12, 21, 0.35492964542414596
12, 22, 0.28584323990231264
12, 23, 0.3198603422433748
12, 24, 0.3891835795474027
12, 25, 0.3653174438606046
12, 26, 0.3551349277711269
12, 27, 0.4834995692965752
12, 28, 0.6508970067014659
12, 29, 0.31223730095467395
12, 30, 0.316154130792087
12, 31, 0.23616660718391247
12, 32, 0.26074009423222066
12, 33, 0.2838342730644434
12, 34, 0.282961883566632
12, 35, 0.3777473438765351
12, 36, 0.3980094216321761
12, 37, 0.4145813619122949
12, 38, 0.4149934620375756
12, 39, 0.4056617580197748
12, 40, 0.532344514448206
12, 41, 0.7698657039104077
12, 42, 0.290384308493565
12, 43, 0.5729708174177595
12, 44, 0.25387241101065683
12, 45, 0.3508168594844632
12, 46, 0.47598261000429765
12, 47, 0.47941625911712715
12, 48, 0.4051950180809689
12, 49, 0.332939325857903
12, 50, 0.2898085745646444
12, 51, 0.27311136103683176
12, 52, 0.26103986826733705
12, 53, 0.22853893773948242
12, 54, 0.1910767623279871
12, 55, 0.27118051608528093
12, 56, 0.3335742528782758
12, 57, 0.3889508932850043
12, 58, 0.4965915313235324
12, 59, 0.35246465246688385
12, 60, 0.3298655943055473
12, 61, 0.3347584354764742
12, 62, 0.3134647465055409
12, 63, 0.28053982415091905
12, 64, 0.27300776508673197
12, 65, 0.6541360286301289
12, 66, 0.31313821523918006
12, 67, 0.43069184725592924
12, 68, 0.4570774227813593
12, 69, 0.40165443064672857
12, 70, 0.35448983280554003
12, 71, 0.32600071921975193
12, 72, 0.3182634346224016
12, 73, 0.3418465416979586
12, 74, 0.3607411600962471
12, 75, 0.31123330199731325
12, 76, 0.20640367936705895
12, 77, 0.29634917582334963
12, 78, 0.37656162253255365
12, 79, 0.49359658955398733
12, 80, 0.4081404522698957
12, 81, 0.33608289653116585
12, 82, 0.2971600813652092
12, 83, 0.2803461659224845
12, 84, 0.2813249725480518
12, 85, 0.3411605224699765
12, 86, 0.22697788556715293
12, 87, 0.20507254033812683
12, 88, 0.33844489267682754
12, 89, 0.3728470972629866
12, 90, 0.37865297330517367
12, 91, 0.40340888991871626
12, 92, 0.374103303188707
12, 93, 0.3404671316688157
12, 94, 0.32915809820645014
12, 95, 0.33756633178894824
12, 96, 0.34938870662394783
12, 97, 0.26542395468468516
12, 98, 0.2602554641303271
12, 99, 0.2932842050785536
12, 100, 0.39940043868340236
12, 101, 0.4802155510663325
12, 102, 0.42735691244744045
12, 103, 0.36620197122185383
12, 104, 0.32877820726773177
12, 105, 0.31180587058156295
12, 106, 0.31720957390773896
12, 107, 0.3650601811507965
12, 108, 0.454780678019821
12, 109, 0.23691668017518908
13, 0, 0.3096763924635113
13, 1, 0.3190264651555369
13, 2, 0.44010248670420293
13, 3, 0.3856296466605369
13, 4, 0.3574783495346834
13, 5, 0.3414283418809526
13, 6, 0.33285255652595036
13, 7, 0.5103525105551522
13, 8, 0.7356743800357992
13, 9, 0.3350515593553003
13, 10, 0.1535814376383362
13, 11, 0.1009259099349955
13, 12, 0.012795112233309647
13, 13, 2.220446049250313e-16
13, 14, 0.1135514371385502
13, 15, 0.45687385336992636
13, 16, 0.6306650122818929
13, 17, 0.6925577401051609
13, 18, 0.7841017287464144
13, 19, 0.7546634885996786
13, 20, 0.42709204156456937
13, 21, 0.35492964542414596
13, 22, 0.31605532222754207
13, 23, 0.34759222081933205
13, 24, 0.3891835795474027
13, 25, 0.3653174438606046
13, 26, 0.3551349277711269
13, 27, 0.3952277838249748
13, 28, 0.6508970067014659
13, 29, 0.31223730095467395
13, 30, 0.316154130792087
13, 31, 0.2361658047348545
13, 32, 0.26074009423222066
13, 33, 0.31446700688360185
13, 34, 0.31368417169492835
13, 35, 0.3777473438765351
13, 36, 0.3980094216321761
13, 37, 0.4145813619122949
13, 38, 0.4149934620375756
13, 39, 0.4056617580197748
13, 40, 0.4399224392595247
13, 41, 0.7076572217660999
13, 42, 0.290384308493565
13, 43, 0.5729708174177595
13, 44, 0.28487347047448164
13, 45, 0.37425103535627136
13, 46, 0.4743249621287524
13, 47, 0.47941625911712715
13, 48, 0.4051950180809689
13, 49, 0.332939325857903
13, 50, 0.2898085745646444
13, 51, 0.27311136103683176
13, 52, 0.26103986826733705
13, 53, 0.22853893773948242
13, 54, 0.1911797004045811
13, 55, 0.3037758317613882
13, 56, 0.3335742528782758
13, 57, 0.4112542844836239
13, 58, 0.4965915313235324
13, 59, 0.35246465246688385
13, 60, 0.3298655943055473
13, 61, 0.3347584354764742
13, 62, 0.3134647465055409
13, 63, 0.28053982415091905
13, 64, 0.27300776508673197
13, 65, 0.6541360286301289
13, 66, 0.33995710857029704
13, 67, 0.4412578359215319
13, 68, 0.46161376451735525
13, 69, 0.40165443064672857
13, 70, 0.35448983280554003
13, 71, 0.32600071921975193
13, 72, 0.3182634346224016
13, 73, 0.3418465416979586
13, 74, 0.3607411600962471
13, 75, 0.31123330199731325
13, 76, 0.20640169211757176
13, 77, 0.32471885661903044
13, 78, 0.3990166888523883
13, 79, 0.49359658955398733
13, 80, 0.4081404522698957
13, 81, 0.33608289653116585
13, 82, 0.2971600813652092
13, 83, 0.2803461659224845
13, 84, 0.2813249725480518
13, 85, 0.3411605224699765
13, 86, 0.22697788556715293
13, 87, 0.20507039570436758
13, 88, 0.3626259160073557
13, 89, 0.3728470972629866
13, 90, 0.3989171493493062
13, 91, 0.40340888991871626
13, 92, 0.374103303188707
13, 93, 0.3404671316688157
13, 94, 0.32915809820645014
13, 95, 0.33756633178894824
13, 96, 0.34938870662394783
13, 97, 0.26542395468468516
13, 98, 0.2602454443669865
13, 99, 0.3211521988245325
13, 100, 0.4165250513775325
13, 101, 0.4802155510663325
13, 102, 0.42735691244744045
13, 103, 0.36620197122185383
13, 104, 0.32877820726773177
13, 105, 0.31180587058156295
13, 106, 0.31720957390773896
13, 107, 0.3650601811507965
13, 108, 0.454780678019821
13, 109, 0.23691668017518908
14, 0, 0.3286471252272547
14, 1, 0.3611030094291413
14, 2, 0.44010248670420293
14, 3, 0.3856296466605369
14, 4, 0.3574783495346834
14, 5, 0.3414283418809526
14, 6, 0.33285255652595036
14, 7, 0.3241250266789609
14, 8, 0.543609321458773
14, 9, 0.3350515593553003
14, 10, 0.1535814376383362
14, 11, 0.15693535491585864
14, 12, 0.1563896699663624
14, 13, 0.1291383787182001
14, 14, 2.220446049250313e-16
14, 15, 0.1765054517905591
14, 16, 0.35052716208922396
14, 17, 0.4315858878664063
14, 18, 0.5954125044884082
14, 19, 0.5404174314654375
14, 20, 0.42709204156456937
14, 21, 0.35492964542414596
14, 22, 0.36082358633708933
14, 23, 0.425665704465195
14, 24, 0.3891835795474027
14, 25, 0.3653174438606046
14, 26, 0.3551349277711269
14, 27, 0.34130902804460805
14, 28, 0.646967788002665
14, 29, 0.31223730095467395
14, 30, 0.316154130792087
14, 31, 0.23616558632793772
14, 32, 0.26074009423222066
14, 33, 0.33430279777931615
14, 34, 0.34097997068589103
14, 35, 0.3777473438765351
14, 36, 0.3980094216321761
14, 37, 0.4145813619122949
14, 38, 0.4149934620375756
14, 39, 0.4056617580197748
14, 40, 0.406675548534308
14, 41, 0.4785314337301749
14, 42, 0.290384308493565
14, 43, 0.5678715298126424
14, 44, 0.34435292801119
14, 45, 0.468547312606148
14, 46, 0.5206229112193667
14, 47, 0.47941625911712715
14, 48, 0.4051950180809689
14, 49, 0.332939325857903
14, 50, 0.2898085745646444
14, 51, 0.27311136103683176
14, 52, 0.26103986826733705
14, 53, 0.22853893773948242
14, 54, 0.1912053112812916
14, 55, 0.37192662711013746
14, 56, 0.3335742528782758
14, 57, 0.49115026753441804
14, 58, 0.4965915313235324
14, 59, 0.35246465246688385
14, 60, 0.3298655943055473
14, 61, 0.3347584354764742
14, 62, 0.3134647465055409
14, 63, 0.28053982415091905
14, 64, 0.27300776508673197
14, 65, 0.6541360286301289
14, 66, 0.4366091261294416
14, 67, 0.5057038653645719
14, 68, 0.5183788103618948
14, 69, 0.40165443064672857
14, 70, 0.35448983280554003
14, 71, 0.32600071921975193
14, 72, 0.3182634346224016
14, 73, 0.3418465416979586
14, 74, 0.3607411600962471
14, 75, 0.31123330199731325
14, 76, 0.2064014911886325
14, 77, 0.40222175320590814
14, 78, 0.4847892146335928
14, 79, 0.5019744217313589
14, 80, 0.4081404522698957
14, 81, 0.33608289653116585
14, 82, 0.2971600813652092
14, 83, 0.2803461659224845
14, 84, 0.2813249725480518
14, 85, 0.3411605224699765
14, 86, 0.22697788556715293
14, 87, 0.20507020497336936
14, 88, 0.4643068243600047
14, 89, 0.3728470972629866
14, 90, 0.48648796127802063
14, 91, 0.40340888991871626
14, 92, 0.374103303188707
14, 93, 0.3404671316688157
14, 94, 0.32915809820645014
14, 95, 0.33756633178894824
14, 96, 0.34938870662394783
14, 97, 0.26542395468468516
14, 98, 0.2602441183449752
14, 99, 0.4002181224644594
14, 100, 0.48899754207749346
14, 101, 0.5170818406286495
14, 102, 0.42735691244744045
14, 103, 0.36620197122185383
14, 104, 0.32877820726773177
14, 105, 0.31180587058156295
14, 106, 0.31720957390773896
14, 107, 0.3650601811507965
14, 108, 0.454780678019821
14, 109, 0.23691655943028678
15, 0, 0.329247375740484
15, 1, 0.3620558023755833
15, 2, 0.44010248670420293
15, 3, 0.3856296466605369
15, 4, 0.3574783495346834
15, 5, 0.39175956807668455
15, 6, 0.33285255652595036
15, 7, 0.3241250266789609
15, 8, 0.3531018969514401
15, 9, 0.3350515593553003
15, 10, 0.1535814376383362
15, 11, 0.15859947021857823
15, 12, 0.30470454873160635
15, 13, 0.3842302175884441
15, 14, 0.22303390425972802
15, 15, 2.220446049250313e-16
15, 16, 0.04871368050016056
15, 17, 0.1111825574175559
15, 18, 0.3543946855915776
15, 19, 0.4191098303688702
